Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.39
1.6	1.33
1.7	1.2
1.8	1.03
1.9	0.82
2	0.6
2.1	0.39
2.2	0.21
2.3	0.08
2.4	0.01
0	0
0.1	-0.17
0.2	-0.58
0.3	-1.06
0.4	-1.34
0.5	-1.35
0.6	-1.02
0.7	-0.54
0	0
0.1	-0.13
0.2	-0.53
0.3	-1.06
0.4	-1.34
0.5	-1.35
0.6	-1.07
0.7	-0.54
0	0
0.1	-0.17
0.2	-0.53
0.3	-1.01
0.4	-1.34
0.5	-1.35
0.6	-1.02
0.7	-0.54
0	0
0.1	-0.13
0.2	-0.58
0.3	-1.06
0.4	-1.36
0.5	-1.35
0.6	-1.07
0.7	-0.59
0	0
0.1	-0.13
0.2	-0.53
0.3	-1.01
0.4	-1.36
0.5	-1.37
0.6	-1.02
0.7	-0.54
0	0
0.1	-0.17
0.2	-0.53
0.3	-1.06
0.4	-1.36
0.5	-1.37
0.6	-1.07
0.7	-0.59
0	0
0.1	-0.12
0.2	-0.54
0.3	-0.94
0.4	-1.27
0.5	-1.3
0.6	-1.08
0.7	-0.66
0	0
0.1	-0.15
0.2	-0.54
0.3	-0.98
0.4	-1.26
0.5	-1.29
0.6	-1.07
0.7	-0.65
0	0
0.1	-0.15
0.2	-0.54
0.3	-0.98
0.4	-1.26
0.5	-1.29
0.6	-1.07
0.7	-0.71
0	0
0.1	-0.11
0.2	-0.46
0.3	-0.91
0.4	-1.15
0.5	-1.2
0.6	-1.11
0.7	-0.79
0	0
0.1	-0.1
0.2	-0.46
0.3	-0.83
0.4	-1.07
0.5	-1.1
0.6	-1.09
0.7	-0.88
0.8	-0.52
0	0
0.1	-0.1
0.2	-0.46
0.3	-0.8
0.4	-1.07
0.5	-1.1
0.6	-1.08
0.7	-0.91
0.8	-0.51
0	0
0.1	-0.13
0.2	-0.42
0.3	-0.83
0.4	-1.06
0.5	-1.1
0.6	-1.09
0.7	-0.88
0.8	-0.51
0	0
0.1	-0.09
0.2	-0.38
0.3	-0.72
0.4	-0.96
0.5	-1
0.6	-1
0.7	-0.93
0.8	-0.66
0.9	-0.31
0	0
0.1	-0.1
0.2	-0.42
0.3	-0.8
0.4	-1.06
0.5	-1.1
0.6	-1.09
0.7	-0.91
0.8	-0.55
0	0
0.1	-0.13
0.2	-0.42
0.3	-0.83
0.4	-1.07
0.5	-1.1
0.6	-1.08
0.7	-0.91
0.8	-0.51
0	0
0.1	-0.12
0.2	-0.49
0.3	-0.94
0.4	-1.27
0.5	-1.3
0.6	-1.11
0.7	-0.7
0	0
0.1	-0.2
0.2	-0.7
0.3	-1.22
0.4	-1.49
0.5	-1.38
0.6	-0.92
0	0
0.1	-0.2
0.2	-0.76
0.3	-1.35
0.4	-1.6
0.5	-1.36
0.6	-0.77
0	0
0.1	-0.24
0.2	-0.76
0.3	-1.35
0.4	-1.6
0.5	-1.36
0.6	-0.71
0	0
0.1	-0.24
0.2	-0.83
0.3	-1.39
0.4	-1.6
0.5	-1.3
0.6	-0.7
0	0
0.1	-0.24
0.2	-0.76
0.3	-1.35
0.4	-1.6
0.5	-1.36
0.6	-0.77
0	0
0.1	-0.21
0.2	-0.72
0.3	-1.17
0.4	-1.4
0.5	-1.33
0	0
0.1	-0.19
0.2	-0.79
0.3	-1.28
0.4	-1.37
0.5	-1
0	0
0.1	-0.19
0.2	-0.79
0.3	-1.28
0.4	-1.39
0.5	-0.99
0.6	-0.42
0	0
0.1	-0.18
