Time	X	Z
0	1.885	3.718
0.1	1.885	3.718
0.2	1.885	3.718
0.3	1.885	3.718
0.4	1.885	3.718
0.5	1.885	3.718
0.6	1.885	3.718
0.7	1.885	3.718
0.8	1.885	3.718
0.9	1.885	3.718
1	1.885	3.718
1.1	1.885	3.718
1.2	1.885	3.718
1.3	1.885	3.718
1.4	1.885	3.718
1.5	1.885	3.718
1.6	1.885	3.718
1.7	1.885	3.718
1.8	1.885	3.718
1.9	1.885	3.718
2	1.885	3.718
2.1	1.885	3.718
2.2	1.885	3.718
2.3	1.885	3.718
2.4	1.885	3.718
2.5	1.885	3.718
2.6	1.885	3.718
2.7	1.885	3.718
2.8	1.885	3.718
2.9	1.885	3.718
3	1.885	3.718
3.1	1.885	3.718
3.2	1.885	3.718
3.3	1.885	3.718
3.4	1.885	3.718
3.5	1.885	3.718
3.6	1.885	3.718
3.7	1.885	3.718
3.8	1.885	3.718
3.9	1.885	3.718
4	1.885	3.718
4.1	1.885	3.718
4.2	1.885	3.718
4.3	1.885	3.718
4.4	1.885	3.718
4.5	1.885	3.718
4.6	1.886	3.718
4.7	1.892	3.718
4.8	1.91	3.718
4.9	1.944	3.717
5	2	3.716
5.1	2.078	3.715
5.2	2.176	3.713
5.3	2.291	3.711
5.4	2.421	3.709
5.5	2.56	3.712
5.6	2.698	3.721
5.7	2.832	3.762
5.8	2.964	3.809
5.9	3.097	3.853
6	3.231	3.891
6.1	3.367	3.926
6.2	3.501	3.946
6.3	3.655	3.969
6.4	3.794	3.973
6.5	3.934	3.977
6.6	4.059	3.965
6.7	4.198	3.942
6.8	4.335	3.905
6.9	4.463	3.853
7	4.575	3.769
7.1	4.666	3.666
7.2	4.74	3.551
7.3	4.796	3.437
7.4	4.844	3.338
7.5	4.867	3.251
7.6	4.873	3.182
7.7	4.877	3.133
7.8	4.879	3.104
7.9	4.88	3.09
8	4.881	3.087
8.1	4.88	3.088
8.2	4.878	3.102
8.3	4.87	3.138
8.4	4.856	3.202
8.5	4.837	3.295
8.6	4.812	3.413
8.7	4.784	3.546
8.8	4.755	3.682
8.9	4.728	3.809
9	4.705	3.916
9.1	4.689	3.995
9.2	4.678	4.044
9.3	4.674	4.065
9.4	4.674	4.065
9.5	4.674	4.065
9.6	4.674	4.065
9.7	4.674	4.065
9.8	4.674	4.065
9.9	4.674	4.065
10	4.674	4.065
10.1	4.674	4.065
10.2	4.674	4.065
10.3	4.674	4.065
10.4	4.674	4.065
10.5	4.674	4.065
10.6	4.674	4.065
10.7	4.674	4.065
